epoch,acc,loss,lr,val_acc,val_loss
0,0.019174656128451047,4.002153735103186,0.0005,0.02671118530884808,3.943346709759287
1,0.03418090871196332,3.8739669431294437,0.0005,0.041736227045075125,3.879059501402764
2,0.037098791162984576,3.8169942138690955,0.0005,0.05008347252872034,3.759731332925405
3,0.04418507715894461,3.711802504667892,0.0005,0.035058430717863104,3.643451455837498
4,0.062109212171738225,3.621336518152896,0.0005,0.05843071793773536,3.518762875080905
5,0.06919549816769827,3.4945016772909034,0.0005,0.07011686158498659,3.373239933548865
6,0.08378491040106464,3.3995367975819355,0.0005,0.08514190324658344,3.294180805177641
7,0.08128386830018927,3.3620831085871337,0.0005,0.08180300508297743,3.2622681810382215
8,0.07878282619931391,3.290831582851338,0.0005,0.10684474131002251,3.2417658621162326
9,0.09962484370660861,3.232069236132044,0.0005,0.08347245416478044,3.2452521881396463
10,0.1042100876234332,3.2121339919617795,0.0005,0.10684474123539232,3.167640744147197
11,0.11338057528316303,3.1640575616843702,0.0005,0.11686143587547072,3.109592855275175
12,0.12880366823856113,3.1037572989517472,0.0005,0.11853088488264354,3.061577997143957
13,0.1342225927687178,3.0538775815522485,0.0005,0.1368948247824766,3.0476660302564973
14,0.1504793664026678,3.0016859414528785,0.0005,0.14357262110968863,2.984970689018899
15,0.16048353482480346,2.973083887660737,0.0005,0.15358931567513684,2.937615240157546
16,0.17048770325315055,2.9176057032020255,0.0005,0.15358931567513684,2.90387865896018
17,0.16423509800096212,2.8924139808147538,0.0005,0.16193656098464496,2.8845607896081993
18,0.17048770322830492,2.8454975973521237,0.0005,0.1719532555003397,2.843035493748813
19,0.18757815762776642,2.7990907504688756,0.0005,0.18030050090935473,2.8439860144919265
20,0.1992496873883716,2.7823422283070838,0.0005,0.18530884812988702,2.810808728652725
21,0.18882867865956987,2.774761506943665,0.0005,0.17863105182755173,2.818224218333504
22,0.2188411839135541,2.7115111194982684,0.0005,0.19031719547480294,2.774188817442956
23,0.2155064610440615,2.6948394264564657,0.0005,0.19699499180201496,2.745211822958741
24,0.2330137557315548,2.655006810892319,0.0005,0.19365609353890204,2.749840492000166
25,0.22801167161676375,2.6388792706410453,0.0005,0.20367278812922698,2.7586742143997167
26,0.2142559399936238,2.643623116315529,0.0005,0.20200333904742399,2.7507590698280397
27,0.23259691542488875,2.625854769762778,0.0005,0.208681135374636,2.738806287911977
28,0.22842851194206404,2.582483251077923,0.0005,0.20534223721102998,2.7248369087161923
29,0.23926636102722307,2.581237107328993,0.0005,0.207011686292833,2.7147638889306376
30,0.2496873697591305,2.557468392442494,0.0005,0.22704507527446907,2.725256001610987
31,0.24426844522897379,2.5138739565602437,0.0005,0.22203672802906005,2.6753209879083903
32,0.2421842434533987,2.498667933236266,0.0005,0.23205342242037116,2.7160614981675186
33,0.25343893290112646,2.506750808600934,0.0005,0.22203672802906005,2.7236112338274667
34,0.26010837850967217,2.4746774415663753,0.0005,0.21702838078365103,2.7163760455104464
35,0.2688620259062158,2.4831821457352823,0.0005,0.198664440883818,2.6869668411293093
36,0.2609420592782894,2.4567938004995,0.0005,0.22704507519983888,2.6593483648634515
37,0.2717799083137572,2.447585036924552,0.0005,0.23038397336344488,2.6485241689347663
38,0.2863693205626521,2.3979529065358336,0.0005,0.22871452428164188,2.6472404341466835
39,0.2851187995215315,2.4161387354495774,0.0005,0.2370617696906569,2.6157629438155086
40,0.2826177574175504,2.3887359201535427,0.0005,0.22871452428164188,2.671233762285745
41,0.28428511884297963,2.3720291441010652,0.0005,0.25041736227045075,2.672567933549069
42,0.29804085037294853,2.385663844983545,0.0005,0.25208681142688394,2.6604665778515137
43,0.28511879967371095,2.377154934947915,0.0005,0.2437395660924991,2.6284339260776375
