epoch,acc,loss,lr,val_acc,val_loss
0,0.0141725719049604,4.008285883219354,0.0005,0.02337228714524207,4.007334026151985
1,0.019591496456857024,4.006856439311388,0.0005,0.025041736227045076,4.00795471648342
2,0.022509378907878283,4.0014651520344655,0.0005,0.04006677796327212,3.961236765070232
3,0.03834931223516218,3.838847396372755,0.0005,0.028380634390651086,3.6968678524577756
4,0.04335139641517299,3.5866869313859007,0.0005,0.05342237061769616,3.5760916143108488
5,0.0733639016691572,3.438873326296407,0.0005,0.05342237069232635,3.4246094338284907
6,0.08711963320223179,3.316057215834121,0.0005,0.05509181969949917,3.4025678423688883
7,0.1025427261793698,3.2394116246834455,0.0005,0.07345575967396241,3.312659020017901
8,0.11338057528316303,3.176874721681341,0.0005,0.07178631051752922,3.269141973358562
9,0.10796165073126641,3.142669712021332,0.0005,0.11018363947362853,3.1937454495087687
10,0.12671946648783164,3.0539603363528456,0.0005,0.12687813021702837,3.130025927729917
11,0.15172988747484537,2.983674810448504,0.0005,0.12520868120985557,3.106859767178263
12,0.1392246770356883,2.946156503260757,0.0005,0.12520868120985557,3.065548632101145
13,0.14547728224439688,2.867952268190213,0.0005,0.13856427378964942,3.003332221249308
14,0.17965819093151458,2.816165519883703,0.0005,0.13856427378964942,3.0372130632002485
15,0.19883284706307133,2.775485837693113,0.0005,0.15025041736227046,2.935187967472363
16,0.20300125054279036,2.7258102826249258,0.0005,0.17028380649316688,2.904704964817665
17,0.20383493123376503,2.68494742072687,0.0005,0.1669449082549307,3.012927266313556
18,0.22634431014785472,2.641623943336013,0.0005,0.17863105182755173,2.863002197969338
19,0.23509795756924395,2.581064580131839,0.0005,0.19699499165275458,2.8493607099943845
20,0.23009587329916778,2.5432689414515304,0.0005,0.1769616028203789,2.862034677862126
21,0.25218841187553437,2.502690307196601,0.0005,0.198664440883818,2.871866516756494
22,0.26927886621288183,2.4452841001632266,0.0005,0.2103505843569321,2.8762797959061817
23,0.2713630679636113,2.4063141551699525,0.0005,0.20367278812922698,2.7891954615438523
24,0.30179241354289577,2.342516320901595,0.0005,0.2036727880545968,2.8135632692473957
25,0.2959566486905445,2.3281496564961315,0.0005,0.2003338898909908,2.741133287076361
26,0.3138807836784925,2.2635540540837504,0.0005,0.21535893170184803,2.742433287265504
27,0.3205502293491522,2.237712604893203,0.0005,0.24874791333790813,2.73406408187344
28,0.3397248854558634,2.2159927396189922,0.0005,0.25208681150151413,2.718009837282719
29,0.34389328888899684,2.178222864257539,0.0005,0.23038397333856814,2.6749365707868726
30,0.3501458941660309,2.1075053937537516,0.0005,0.21535893162721784,2.7480543853842554
31,0.3634847853489596,2.075450885887194,0.0005,0.2337228716016811,2.7739712188956336
32,0.36140058372556394,2.06974689187284,0.0005,0.2454090151743021,2.725557860627596
33,0.3947478116502758,1.9957888093577072,0.0005,0.27545909854724926,2.6903827074971143
34,0.39474781160058453,1.9617897334224037,0.0005,0.24874791333790813,2.7646588216440904
35,0.4076698624799529,1.9173552679886368,0.0005,0.2454090151743021,2.689741780642476
36,0.4180908712336002,1.8893563243536813,0.0005,0.2420701170106961,2.7850025983804056
37,0.4351813257013872,1.8378910208404338,0.0005,0.27212020040852003,2.7488383737350746
38,0.42350979592214777,1.827841689855966,0.0005,0.2821368948744613,2.676320237388993
39,0.43976656955299204,1.7919256459081505,0.0005,0.2721202004831502,2.856750446090316
40,0.45935806592288936,1.729211448182062,0.0005,0.28714524221937726,2.7767887999099963
41,0.4689453940010906,1.701127817005652,0.0005,0.3038397331866677,2.712142129175253
42,0.4651938308249319,1.675488224870317,0.0005,0.2621035058928253,2.8631746569937575
43,0.48145060459242706,1.6288342715899813,0.0005,0.27545909854724926,2.8281955181656775
44,0.4918716132591147,1.6185945566120918,0.0005,0.29382303844708235,2.841634433934207
45,0.509795748265697,1.5536043741843162,0.0005,0.29716193685945563,2.8510560762504107
46,0.5118799500164264,1.562330492639005,0.0005,0.29382303844708235,2.877109843223839
47,0.5231346395324796,1.5161431787311161,0.0005,0.278797996735732,2.969410993420023
48,0.5147978325544074,1.4962971177683517,0.0005,0.3121869783469154,2.8971498705110883
49,0.5456440184900492,1.4650238485523144,0.0005,0.2888146912016733,2.9154824896129425
50,0.5460608588650406,1.4283357734926645,0.0005,0.3105175293646193,2.903047977584431
51,0.5660691956471979,1.3724172925790086,0.0005,0.3055091820197034,2.962504199828847
52,0.5714881201245577,1.372987241484613,0.0005,0.3038397329379004,2.9533271315897847
